id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
775996,False,/lOSdUkGQmbAl5JQ3QoHqBZUbZhC.jpg,"[53, 28, 878]",en,Outside the Wire,"In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device.",1113.513,/6XYLiMxHAaCsoyrVo38LBWMw2p8.jpg,2021-01-15,Outside the Wire,False,6.5,921
686487,False,/5nAYjMYxC8bHc7sKCFhfd6y3eMa.jpg,"[878, 28, 12, 14]",en,King Kong vs. Godzilla,The more famous John Beck re-edit of the original Japanese film. Eric Carter of United Nation News is joined by Dr. Johnson as Godzilla emerges from hibernation and a Japanese pharmaceutical company seeks publicity with a monster of their own. New footage with American actors was inserted along with several scenes of the Japanese original omitted and re-edited to alter the narrative structure around a news report not present in the original. Much of the original soundtrack was replaced in favor of stock music from the Universal Library with footage of The Mysterians also inserted through out the film. Due to the licensing deal between Toho and Universal the American edit is the primary and most widely available version of the film.,782.99,/xcvSLEBoMYRhkHaVX00txdxocet.jpg,1963-06-26,King Kong vs. Godzilla,False,7.1,108
522444,False,/fRrpOILyXuWaWLmqF7kXeMVwITQ.jpg,"[27, 53, 12, 9648]",en,Black Water: Abyss,"An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",942.429,/95S6PinQIvVe4uJAd82a2iGZ0rA.jpg,2020-07-09,Black Water: Abyss,False,5.0,174
649087,False,/7KL4yJ4JsbtS1BNRilUApLvMnc5.jpg,"[18, 53]",sv,Red Dot,"On a hiking trip to rekindle their marriage, a couple find themselves fleeing for their lives in the unforgiving wilderness from an unknown shooter.",971.274,/xZ2KER2gOHbuHP2GJoODuXDSZCb.jpg,2021-02-11,Red Dot,False,6.0,401
602269,False,/vfuzELmhBjBTswXj2Vqxnu5ge4g.jpg,"[53, 80]",en,The Little Things,"Deputy Sheriff Joe ""Deke"" Deacon joins forces with Sgt. Jim Baxter to search for a serial killer who's terrorizing Los Angeles. As they track the culprit, Baxter is unaware that the investigation is dredging up echoes of Deke's past, uncovering disturbing secrets that could threaten more than his case.",909.772,/c7VlGCCgM9GZivKSzBgzuOVxQn7.jpg,2021-01-28,The Little Things,False,6.4,677
651571,False,/nz8xWrTKZzA5A7FgxaM4kfAoO1W.jpg,"[878, 28]",en,Breach,"A hardened mechanic must stay awake and maintain an interstellar ark fleeing the dying planet Earth with a few thousand lucky souls on board... the last of humanity. Unfortunately, humans are not the only passengers. A shapeshifting alien creature has taken residence, its only goal is to kill as many people as possible. The crew must think quickly to stop this menace before it destroys mankind.",813.514,/13B6onhL6FzSN2KaNeQeMML05pS.jpg,2020-12-17,Breach,False,4.5,335
373571,False,/jb6Ju38HmKX0bYHCmAxs8HyNeJ2.jpg,"[878, 28]",en,Godzilla: King of the Monsters,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",807.694,/mzOHg7Q5q9yUmY0b9Esu8Qe6Nnm.jpg,2019-05-29,Godzilla: King of the Monsters,False,6.7,3850
755812,False,/aMFl4wOPhJ7NVua6SgU9zIJvFSx.jpg,"[16, 10751]",fr,"Miraculous World: New York, United HeroeZ","During a school field trip, Ladybug and Cat Noir meet the American superheroes, whom they have to save from an akumatised super-villain. They discover that Miraculous exist in the United States too.",848.759,/kIHgjAkuzvKBnmdstpBOo4AfZah.jpg,2020-09-26,"Miraculous World: New York, United HeroeZ",False,8.3,563
664767,False,/9xeEGUZjgiKlI69jwIOi0hjKUIk.jpg,"[14, 28, 12, 16]",en,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",798.472,/4VlXER3FImHeFuUjBShFamhIp9M.jpg,2020-04-12,Mortal Kombat Legends: Scorpion's Revenge,False,8.4,818
590706,False,/jeAQdDX9nguP6YOX6QSWKDPkbBo.jpg,"[14, 28, 878]",en,Jiu Jitsu,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",713.523,/eLT8Cu357VOwBVTitkmlDEg32Fs.jpg,2020-11-20,Jiu Jitsu,False,5.2,353
529203,False,/cjaOSjsjV6cl3uXdJqimktT880L.jpg,"[10751, 14, 16, 35]",en,The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",768.816,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,2020-11-25,The Croods: A New Age,False,7.5,1853
560144,False,/3ombg55JQiIpoPnXYb2oYdr6DtP.jpg,"[878, 28]",en,Skylines,"When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.",727.0,/2W4ZvACURDyhiNnSIaFPHfNbny3.jpg,2020-10-25,Skylines,False,5.9,239
484718,False,/vKzbIoHhk1z9DWYi8kyFe9Gg0HF.jpg,[35],en,Coming 2 America,"Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America – a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.",644.589,/nWBPLkqNApY5pgrJFMiI9joSI30.jpg,2021-03-05,Coming 2 America,False,6.9,1104
604822,False,/fX8e94MEWSuTJExndVYxKsmA4Hw.jpg,"[28, 12, 80]",zh,急先锋,Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.,688.059,/mKvw1Ic9enfFlCPBNJGiejRPMUO.jpg,2020-09-30,Vanguard,False,6.2,269
508442,False,/kf456ZqeC45XTvo6W9pW5clYKfQ.jpg,"[10751, 16, 35, 18, 10402, 14]",en,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful gig at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",692.145,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,2020-12-25,Soul,False,8.3,5496
495764,False,/jiqD14fg7UTZOT6qgvzTmfRYpWI.jpg,"[28, 80]",en,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",677.43,/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,2020-02-05,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),False,7.1,7235
581387,False,/h9DIlghaiTxbQbt1FIwKNbQvEL.jpg,"[28, 12, 53]",ko,백두산,"Stagnant since 1903, at an elevation of 9000', a volcano erupts on the mythical and majestic Baekdu Mountain.",694.173,/zoeKREZ2IdAUnXISYCS0E6H5BVh.jpg,2019-12-19,Ashfall,False,6.5,220
630586,False,/u5WUCO6irZoq27qbYYrtLUrCGDV.jpg,"[27, 53]",en,Wrong Turn,"Jen and a group of friends set out to hike the Appalachian Trail. Despite warnings to stick to the trail, the hikers stray off course—and cross into land inhabited by The Foundation, a hidden community of mountain dwellers who use deadly means to protect their way of life.",633.869,/4U1SBHmwHkNA0eHZ2n1CuiC1K1g.jpg,2021-01-26,Wrong Turn,False,6.2,313
607383,False,/eqVgQwv8HfDN2tv4XWhqW5GryV4.jpg,"[27, 35]",en,Aquaslash,"To celebrate their graduation, the teenagers from Valley Hills High School have organized an ’80s-themed party at the old Wet Valley water park. Things turn gruesome when it's revealed that a mysterious maniac has inserted giant razor blades into one of the water slides. The water park thus becomes the backdrop for a bloodbath (literally), and everyone is a suspect...",548.29,/wB8qqLIaYDkYEnjbS5hAJiTuYU6.jpg,2019-07-29,Aquaslash,False,4.0,40
539885,False,/54yOImQgj8i85u9hxxnaIQBRUuo.jpg,"[28, 80, 18, 53]",en,Ava,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,555.801,/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,2020-07-02,Ava,False,5.7,1417
613504,False,/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg,"[10749, 18]",en,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,580.545,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,2020-09-02,After We Collided,False,7.3,3528
709629,False,/nq4LRhGrCZ8ucxMaLMPa3uZV6ku.jpg,[35],es,Guerra de Likes,"In order to advance her career in the dynamic world of publicity in Mexico City, Raquel tries to reunite with her high school friend Cecy who has become the queen of social media. But unlike followers, friendships do not come instantly.",553.291,/jpdWHOu6EJbYnLXLCA52h82nLEz.jpg,2021-03-12,War Of Likes,False,7.9,158
553604,False,/2M2JxEv3HSpjnZWjY9NOdGgfUd.jpg,"[53, 28, 80, 18]",en,Honest Thief,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",534.678,/zeD4PabP6099gpE0STWJrJrCBCs.jpg,2020-09-03,Honest Thief,False,6.6,746
786300,False,/iID0at69rWzZOIarUIFrfDOFJA.jpg,"[27, 14, 18, 10770]",en,Tentacles,"A young Los Angeles couple Tara and Sam fall head over heels into a new romance, entwining their lives — until their intimacy transforms into something terrifying.",471.248,/kBKKXVbVwIP81u8Bnhguux48Sdn.jpg,2021-02-12,Tentacles,False,6.6,61
684369,False,,[53],es,Occidente,"A fugitive film director in exile, called H, returns to the industrial city of which he fled in the past, in a time and place unknown. Gloria, the working woman who loved and left behind lives subjected to routine. But H, unable to adapt, convince her to run away together to a place that no one remembers the outside of civilization.",569.634,/6Bp5EyQCunRumsswNyw9FzWM5Ji.jpg,2019-11-05,West,False,0.0,0
577922,False,/wzJRB4MKi3yK138bJyuL9nx47y6.jpg,"[28, 53, 878]",en,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",481.379,/k68nPLbIST6NP96JmTxmZijEvCA.jpg,2020-08-22,Tenet,False,7.3,4838
38700,False,/upUy2QhMZEmtypPW3PdieKLAHxh.jpg,"[53, 28, 80]",en,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",461.353,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,2020-01-15,Bad Boys for Life,False,7.2,6131
609242,False,/1umKVgbjFG5Cho5ZKTpcvRFJjuJ.jpg,"[35, 53, 80]",es,El robo del siglo,"In 2006, a group of thieves performed what is considered one of the most famous and smart bank heists in the history of Argentina. How they robbed the Rio bank is as surprising as what happened afterwards. This is their story.",430.905,/aSGwXbaTMxUhrfXT6xyZKqoklfB.jpg,2020-01-16,The Heist of the Century,False,7.9,476
638597,False,/sNKnz0ZU8u55yCFreZUSOIBMSuY.jpg,"[35, 10751]",en,Yes Day,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.,433.663,/rejrD9ovTHJbfmpLM0mbEliEPV6.jpg,2021-03-12,Yes Day,False,7.1,396
475557,False,/f5F4cRhQdUbyVbB5lTNCwUzD6BP.jpg,"[80, 53, 18]",en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",452.364,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,2019-10-02,Joker,False,8.2,17140
595813,False,/mvxR0mbDVQkQp3K1OhEU9iDbGcA.jpg,[35],en,Barb and Star Go to Vista Del Mar,"The story of best friends Barb and Star, who leave their small midwestern town for the first time to go on vacation in Vista Del Mar, Florida, where they soon find themselves tangled up in adventure, love, and a villain’s evil plot to kill everyone in town.",434.757,/8oiV8GtBG7GDJa3ejvxZzJnBgff.jpg,2021-03-29,Barb and Star Go to Vista Del Mar,False,6.6,8
799497,False,/erpYg6h8MnoT2BZqdlT0zABbbqK.jpg,"[28, 35, 80]",pt,Cabras da Peste,"Bruceuilis, a policeman from the countryside, is assigned to rescue Celestina, a goat considered heritage of his small city, and travels to São Paulo. There, he meets police clerk Trindade, who decides to venture out into the field, even though it is not his specialty.",421.228,/rzcdLb0BhPaUJjD2jEcfRMiwOgh.jpg,2021-03-18,Get the Goat,False,7.0,64
124905,False,/zCjZfevPFBbOh2SAx2syIBHSqEI.jpg,"[28, 18, 878]",en,Godzilla,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",436.865,/iBZhbCVhLpyxAfW1B8ePUxjScrx.jpg,2014-05-14,Godzilla,False,6.2,6759
596247,False,/gGwA6YErMjiROavfGyxdciQnlTA.jpg,"[18, 53]",es,Pacto de fuga,"During the last years of Pinochet's military regime,  a group of militants from the ""Manuel Rodríguez Patriotic Front"" plan a prison break of political prisoners, through a tunnel that will take them 18 months to dig.",418.004,/qDFfu73R8uO94ydFtdxEdSfTlg6.jpg,2020-01-23,Pacto de Fuga,False,7.7,51
531499,False,/zogWnCSztU8xvabaepQnAwsOtOt.jpg,"[28, 80, 18]",en,The Tax Collector,David Cuevas is a family man who works as a gangland tax collector for high ranking Los Angeles gang members. He makes collections across the city with his partner Creeper making sure people pay up or will see retaliation. An old threat returns to Los Angeles that puts everything David loves in harm’s way.,409.043,/3eg0kGC2Xh0vhydJHO37Sp4cmMt.jpg,2020-08-07,The Tax Collector,False,5.8,270
338762,False,/zlqMASc3vEtdym2OvXgE7fC6onT.jpg,"[28, 878]",en,Bloodshot,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",414.819,/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,2020-03-05,Bloodshot,False,6.9,3686
592350,False,/9guoVF7zayiiUq5ulKQpt375VIy.jpg,"[16, 28, 14, 12]",ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",384.612,/zGVbrulkupqpbwgiNedkJPyQum4.jpg,2019-12-20,My Hero Academia: Heroes Rising,False,8.5,658
283566,False,/las0P4Dua54XrZ73VQmGUaH1z0U.jpg,"[16, 28, 18, 878]",ja,シン・エヴァンゲリオン劇場版:||,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",400.143,/AoevYJSVtg15hntg8SYwWm2k3hP.jpg,2021-03-08,Evangelion: 3.0+1.0 Thrice Upon a Time,False,5.8,5
666750,False,/6mKAKhj8POVGqV1GsroS5mGIUe9.jpg,"[14, 28, 12]",en,Dragonheart: Vengeance,"Lukas, a young farmer whose family is killed by savage raiders in the countryside, sets out on an epic quest for revenge, forming an unlikely trio with a majestic dragon and a swashbuckling, sword-fighting mercenary, Darius.",388.418,/qs6gz6atyQcAvqC6qZaslOjliUG.jpg,2020-02-04,Dragonheart: Vengeance,False,6.9,208
682254,False,/psTz3J2QXVKTQCGrPDFuC4kAOLb.jpg,"[16, 35, 10751, 9648, 12]",en,Scooby-Doo! The Sword and the Scoob,"An evil sorceress transports the gang back to the age of chivalrous knights, spell-casting wizards, and fire-breathing dragons.",383.643,/sCoG0ibohbPrnyomtzegSuBL40L.jpg,2021-02-22,Scooby-Doo! The Sword and the Scoob,False,7.7,68
545609,False,/1R6cvRtZgsYCkh8UFuWFN33xBP4.jpg,"[18, 28, 53]",en,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",364.668,/wlfDxbGEsW58vGhFljKkcR5IxDj.jpg,2020-04-24,Extraction,False,7.4,3702
520946,False,/7TxeZVg2evMG42p0uSbMJpWNQ8A.jpg,"[10751, 16, 14]",ar,100% Wolf,"Freddy Lupin, heir to a proud family line of werewolves, is in for a shock when on his 14th birthday his first 'warfing' goes awry, turning him into a ferocious poodle. The pack elders give Freddy until the next moonrise to prove he has the heart of a wolf, or risk being cast out forever. With the help of an unlikely ally in a streetwise stray named Batty, Freddy must prove he's 100% Wolf.",384.126,/2VrvxK4yxNCU6KVgo5TADJeBEQu.jpg,2020-06-26,100% Wolf,False,5.9,104
737568,False,/9pHxv7TX0jOKNgnGMDP6RJ2m1GL.jpg,"[28, 53]",en,The Doorman,"A former Marine turned doorman at a luxury New York City high-rise must outsmart and battle a group of art thieves and their ruthless leader — while struggling to protect her sister's family. As the thieves become increasingly desperate and violent, the doorman calls upon her deadly fighting skills to end the showdown.",401.906,/pklyUbh4k1DbHdnsOMASyw7C6NH.jpg,2020-10-01,The Doorman,False,5.8,188
599281,False,/vQJ3yBdF91tzd73G8seL5bOxfvG.jpg,"[53, 27, 18]",en,Fear of Rain,"A teenage girl living with schizophrenia begins to suspect her neighbor has kidnapped a child. Her parents try desperately to help her live a normal life, without exposing their own tragic secrets, and the only person who believes her is Caleb – a boy she isn’t even sure exists.",365.795,/b2shaNA4F8zNIwoRYr33lPTiFfl.jpg,2021-02-12,Fear of Rain,False,7.4,174
632357,False,/zDq2pwPyt4xwSFHKUoNN2LohDWj.jpg,[27],en,The Unholy,"Alice, a young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",489.465,/pIr6xlGIePQ7JxIqc7jz7z5ql8y.jpg,2021-03-31,The Unholy,False,7.4,5
785534,False,/ctckqAvz9aTZDtfXLmDUdMflesU.jpg,[18],tr,Kağıttan Hayatlar,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",335.175,/cmru6N6Hnw2pJwuo1ctH1CxKqKZ.jpg,2021-03-12,Paper Lives,False,8.2,131
384018,False,/qAhedRxRYWZAgZ8O8pHIl6QHdD7.jpg,"[28, 12, 35]",en,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",363.138,/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,2019-08-01,Fast & Furious Presents: Hobbs & Shaw,False,6.9,4736
582306,False,/5VKquU8PNujrxLmsYGHf2TCRNFQ.jpg,"[878, 28, 12, 9648, 36, 14]",en,Assassin 33 A.D.,"When a billionaire gives a group of young scientists unlimited resources to study the science of matter transfer, the scientists unlock the secrets of time travel. But they soon find out that the project is backed by a militant extremist group, and the billionaire plans to go back in time and prove that Jesus never rose from the dead.",342.24,/8jDvtdH327I8TgX3UPdkAsZF1dA.jpg,2020-01-24,Assassin 33 A.D.,False,5.4,52
631939,False,/9NlswPRK5Kap6KVr59Feah9EBLP.jpg,"[36, 28, 12]",en,Legionnaire's Trail,"Noreno, a half-Roman, is entrusted with the mission of crossing the snowy mountains of Armenia, swarming with Parthian patrols, to seek help for his slowly dying men.",340.761,/6ssoBXQOxNhrsGJoM6Tcvm57V79.jpg,2020-05-08,Legionnaire's Trail,False,6.6,61
400160,False,/wu1uilmhM4TdluKi2ytfz8gidHf.jpg,"[16, 14, 12, 35, 10751]",en,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",345.275,/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,2020-08-14,The SpongeBob Movie: Sponge on the Run,False,7.8,2104
512200,False,/zTxHf9iIOCqRbxvl8W5QYKrsMLq.jpg,"[12, 35, 14]",en,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",335.912,/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,2019-12-04,Jumanji: The Next Level,False,7.0,5643
615677,False,/y6FYAhaeFMj9Lsk8OdF2NeWQkbd.jpg,"[28, 14, 10751, 18, 35]",en,We Can Be Heroes,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",330.759,/1S21HpcKY6uQ9UAw68aICmrJaq6.jpg,2020-12-25,We Can Be Heroes,False,6.3,431
621876,False,/tHjoTxM4SMgazi3Y2X8mmAtONVL.jpg,"[10751, 12, 35, 14]",en,Flora & Ulysses,"When Flora rescues a squirrel she names Ulysses, she is amazed to discover he possesses unique superhero powers, which take them on an adventure of humorous complications that ultimately change Flora's life--and her outlook--forever.",325.589,/syobJCxZcIJl0OpjNroZSQKa1kW.jpg,2021-02-19,Flora & Ulysses,False,6.7,109
299536,False,/lmZFxXgJE3vgrciwuDib0N8CfQo.jpg,"[12, 28, 878]",en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",329.147,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.3,21394
644092,False,/yImmxRokQ48PD49ughXdpKTAsAU.jpg,"[28, 12, 35, 10751]",en,Finding 'Ohana,"Two Brooklyn siblings' summer in a rural Oahu town takes an exciting turn when a journal pointing to long-lost treasure sets them on an adventure, leading them to reconnect with their Hawaiian heritage.",315.73,/tTWl37oAYRXS3D5mEHmjveXXyrN.jpg,2021-01-29,Finding 'Ohana,False,6.6,204
