id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
587496,False,/2gBMBfmQvHeOQQ5PiKiuxVdGs77.jpg,"[27, 53, 18]",en,The Rental,"Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister.",208.128,/3ynPnBXQVT2Y0s19fDIPlWKUlxH.jpg,2020-07-23,The Rental,False,5.6,370
181812,False,/jn52me8AagfNt7r84SgQbV0R9ZG.jpg,"[28, 12, 878]",en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",207.367,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,2019-12-18,Star Wars: The Rise of Skywalker,False,6.5,6526
715658,False,/ovwN1JDPvllWZaH3xtKp7txRWDj.jpg,[27],en,The Scientist,"An unconventional scientist, struggling to care for his terminally-ill wife, embarks on a journey to develop a cure for her. However, his methods of treatment and tampering with human DNA, could lead to the extinction of humanity.",185.438,/hIkKM1nlzk8DThFT4vxgW1KoofL.jpg,2020-09-21,The Scientist,False,6.6,76
338967,False,/e7tMI0zVKJB2TS74TaBifIZIkCp.jpg,"[27, 28, 35]",en,Zombieland: Double Tap,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",204.172,/dtRbVsUb5O12WWO54SRpiMtHKC0.jpg,2019-10-09,Zombieland: Double Tap,False,7.0,3501
453405,False,/c3F4P2oauA7IQmy4hM0OmRt2W7d.jpg,"[878, 28, 18, 53]",en,Gemini Man,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",197.263,/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg,2019-10-02,Gemini Man,False,6.4,3530
532067,False,/m5HPKCi7GdhKmxPTcOQmcLfEmZ9.jpg,"[12, 35, 16, 14]",ja,この素晴らしい世界に祝福を！紅伝説,"It is not strange that the Demon Lord's forces fear the Crimson Demons, the clan from which Megumin and Yunyun originate. Even if the Demon Lord's generals attack their village, the Crimson Demons can just easily brush them off with their supreme mastery of advanced and overpowered magic.  When Yunyun receives a seemingly serious letter regarding a potential disaster coming to her hometown, she immediately informs Kazuma Satou and the rest of his party. After a series of wacky misunderstandings, it turns out to be a mere prank by her fellow demon who wants to be an author. Even so, Megumin becomes worried about her family and sets out toward the Crimson Demons' village with the gang.  There, Kazuma and the others decide to sightsee the wonders of Megumin's birthplace. However, they soon come to realize that the nonsense threat they received might have been more than just a joke.",189.95,/j73LuQcA21KvkVFcroWWMN8tTJv.jpg,2019-08-30,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,False,8.5,240
536115,False,/yIezbQSD95bczPIjpPLTlLly6Mo.jpg,"[878, 28, 12, 14, 16]",ja,GODZILLA -星を喰う者-,"With no means for defeating Godzilla Earth, mankind watches as King Ghidorah, clad in a golden light, descends on the planet. The heavens and earth shake once again as the war moves to a higher dimension.",193.076,/fOA44BITFth0u4hMSOUgpK0kM6t.jpg,2018-11-03,Godzilla: The Planet Eater,False,6.4,175
743439,False,/vwpxy4kmQyW5aBJ3uxhQM6koU6H.jpg,"[10751, 16]",en,PAW Patrol: Jet to the Rescue,"Get ready to zoom back to Barkingburg with the pups in this all-new TV movie! When the scheming DUKE of Flappington steals a powerful levitation gem from the royal castle, it’s up to the PAW Patrol to jet to the rescue before the town is lost forever! Then join the PAW Patrol in even more high-flying adventures where they will save a stunt pilot, one of Mayor Humdinger’s kittens, and even Skye when she breaks her wing flying to Jake’s Mountain!",227.658,/qHcn3PbjVHxBweDZxWpYH3JfugS.jpg,2020-09-03,PAW Patrol: Jet to the Rescue,False,7.2,63
581600,False,/ftODZXaXpWtV5XFD8gS9n9KwLDr.jpg,"[35, 28, 53]",en,Spenser Confidential,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",216.026,/fePczipv6ZzDO2uoww4vTAu2Sq3.jpg,2020-03-06,Spenser Confidential,False,6.6,1514
578189,False,/7GWDrjxeBsh5onaYf5XHjIM9BA1.jpg,"[28, 53]",en,Black and Blue,"A fast-paced action thriller about a rookie cop who inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.",199.513,/1cSHEKYYP8Dpi4o1iBVd4U75FYt.jpg,2019-10-25,Black and Blue,False,6.7,474
505262,False,/uicia399gyMGE1smatJ41M0CtFx.jpg,"[16, 28, 35, 14, 12]",ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I Island', where they research quirks as well as hero supplemental items at the special 'I Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",206.909,/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,2018-08-03,My Hero Academia: Two Heroes,False,8.0,566
601666,False,/vX5JtEcumMQvMCLVcIqfetc7hdg.jpg,"[35, 80, 53]",en,I Care a Lot,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.,181.454,/gKnhEsjNefpKnUdAkn7INzIFLSu.jpg,2021-02-19,I Care a Lot,False,6.7,1090
681019,False,/7unT3bKHwOXL9e646z9Ib17M9Pf.jpg,[27],pl,W lesie dziś nie zaśnie nikt,"The movie begins innocently enough - a group of technology addicted teenagers finds themselves in an off-line camp. However hiking in the woods with no smartphone in sight will not go as planned. They will have to fight for their lives against things they never have seen before, even in the darkest reaches of the Internet. Faced against the dangers lurking in the forest, they will find true friendship, love and sacrifice. Will they come out of it in one piece, or in bloody bits?",174.011,/5vFCHFVLPcU4M8uNXM1ba9y83Iu.jpg,2020-03-13,Nobody Sleeps in the Woods Tonight,False,5.0,280
635302,False,/d1sVANghKKMZNvqjW0V6y1ejvV9.jpg,"[16, 28, 12, 14, 18]",ja,劇場版「鬼滅の刃」無限列車編,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",215.021,/yF45egpHwaYLn4jTyZAgk0Cmug9.jpg,2020-10-16,Demon Slayer - Kimetsu no Yaiba - The Movie: Mugen Train,False,8.0,519
466622,False,/xRKwiUHGnsZGxZaO6OIKqpzJjPa.jpg,"[28, 53]",en,The Rhythm Section,"Blake Lively stars as Stephanie Patrick, a woman on a path of self-destruction after her family is tragically killed in a plane crash. When she discovers the wreck was no accident, Stephanie enters the dark, complex world of international espionage seeking vengeance. Her search leads to Iain Boyd (Jude Law), a former MI6 agent who trains her to hunt down those responsible. With nothing left to lose, Stephanie transforms from victim to assassin and discovers that neither revenge nor the truth are what they appear in this action-packed thriller from the producers of James Bond.",189.863,/spTr0VYyRtl36Lkk6nCnnbFXhus.jpg,2020-01-31,The Rhythm Section,False,5.6,346
583689,False,/aKIrKbszS7Kq0aTGTCRTYMp1EDX.jpg,"[35, 18, 10402]",en,Moxie,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",196.37,/aLBo1Ca9PggcWY98ItW5ZkdxTuA.jpg,2021-03-03,Moxie,False,7.6,335
595149,False,/3GTSbc85Xangv8JkBSsQZMXGyhh.jpg,"[27, 9648]",en,Death of Me,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",170.642,/8F9xUvb1JMWUMkFV2Yq3aiueAbq.jpg,2020-10-02,Death of Me,False,4.9,123
320288,False,/phxiKFDvPeQj4AbkvJLmuZEieDU.jpg,"[878, 28, 12]",en,Dark Phoenix,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",187.505,/kZv92eTc0Gg3mKxqjjDAM73z9cy.jpg,2019-06-05,Dark Phoenix,False,6.1,4416
736509,False,/sCtJkYwBrJm8mygRrDGyluf1gSV.jpg,"[27, 878, 53]",en,Intersect,"A group of young Miskatonic University scientists invent a time machine, only to learn that they are being manipulated by mysterious, unseen forces from another dimension.",191.736,/e6hgmD0P133bW5EH1kfhscwXN2a.jpg,2020-02-12,Intersect,False,5.9,31
522938,False,/spYx9XQFODuqEVoPpvaJI1ksAVt.jpg,"[28, 53, 18]",en,Rambo: Last Blood,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",198.02,/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg,2019-09-19,Rambo: Last Blood,False,6.4,2511
531299,False,/p6ExERRwodksg0fFKzCjmNCR6Hw.jpg,[53],en,Kill Chain,"A hotel room shootout between two assassins kicks off a long night where bodies fall like dominoes, as we follow a chain of crooked cops, gangsters, hitmen, a femme Fatale and an ex-mercenary through a relay of murder, betrayal, revenge and redemption.",192.95,/wy0Xs5mGtD92PyKvsl0lxzbzscG.jpg,2020-02-20,Kill Chain,False,5.5,67
489245,False,/9NWhSoWnQGpkjdWLLHUd9N8dGF2.jpg,"[18, 28, 53]",en,The Kill Team,"When Andrew Briggman—a young soldier in the US invasion of Afghanistan—witnesses other recruits killing innocent civilians under the direction of a sadistic Sergeant, he considers reporting them to higher-ups. However, the heavily-armed and increasingly-violent platoon becomes suspicious that someone in their ranks has turned on them, and Andrew begins to fear that he'll be the next target.",192.325,/wLRZbtrbV51oQuvqNeK6vhb6btV.jpg,2019-10-17,The Kill Team,False,6.7,247
929,False,/z6fmvhQXS5hbXSizx4DGajjBmGD.jpg,"[878, 28, 53]",en,Godzilla,"When a freighter is viciously attacked in the Pacific Ocean, a team of experts -- including biologist Niko Tatopoulos and scientists Elsie Chapman and Mendel Craven -- concludes that an oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan, destroying everything within its reach. The team chases the monster to Madison Square Garden, where a brutal battle ensues.",180.034,/1wki1OaDA35RarysOPet25a8hVQ.jpg,1998-05-20,Godzilla,False,5.6,2783
699102,False,/sA07ynKTNXW2UMMOgPfLmFmmjgm.jpg,"[18, 10751, 10402, 10749]",en,A Week Away,"Troubled teen Will Hawkins has a run-in with the law that puts him at an important crossroad: go to juvenile detention or attend a Christian summer camp. At first a fish-out-of-water, Will opens his heart, discovers love with a camp regular, and sense of belonging in the last place he expected to find it.",290.532,/htTS07IvYv3rv57ftzNEprefwSq.jpg,2021-03-26,A Week Away,False,7.2,68
778730,False,/y7b78soqvJq4aQ8G0Zt72inSQoE.jpg,"[35, 10749]",es,Loco por ella,"After a magical night together, Adri voluntarily turns himself into the psychiatric institution where Carla lives.",176.23,/hPBJckYsL1UOsz44InZ2wYJyJTy.jpg,2021-02-26,Crazy About Her,False,7.2,219
631132,False,/ySHlkHDbXztjdjRJ0pZN7FXRnaW.jpg,"[16, 12, 28, 14]",ja,ゴブリンスレイヤー -GOBLIN'S CROWN-,"Goblin Slayer and his party head up to the snowy mountains in the north after receiving that request from the Sword Maiden to find any information on the Noble Fencer that disappeared after leaving to slay some goblins. A small village gets attacked, they encounter a mysterious chapel, and something about how these goblins are acting bothers the Goblin slayer.  In order to save the captured Noble Fencer, the Goblin Slayer and his party head to an ancient fortress covered in snow to face off with a powerful foe and a horde of goblins!",190.134,/oyDaF4za9C9GxfYSyZUmj2aZGJT.jpg,2020-02-01,Goblin Slayer: Goblin's Crown,False,7.9,103
509635,False,/obExOU9qDnMcxvWPumoD14oxup5.jpg,"[53, 27, 18]",en,Alone,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",205.307,/n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,2020-09-10,Alone,False,6.3,235
714338,False,/hwBFGNabkGv2ZIyFUnCTSSmprf7.jpg,"[27, 14]",hi,Bulbbul,"A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village.",174.96,/4XYEqHqvcf6vxFhNyeKZz5xbUfV.jpg,2020-06-24,Bulbbul,False,6.9,63
732472,False,,[27],en,The Amityville Harvest,"While staying at an aging manor to research its liquor-smuggling history, Christina and her documentary video team interview their spooky host Vincent—but no one can capture his image or voice on video. After shocking dreams and bloody encounters, the crew members fall under Victor’s hypnotic spell.",154.784,/luBPZjYEIALVs5AKp95OI9aCX9M.jpg,2020-10-20,The Amityville Harvest,False,8.8,6
466550,False,/21bk7sqIsFfeof4vppwGEw1Ahvw.jpg,"[28, 53]",hi,Drive,A getaway driver is attracted to a female neighbor whose husband owes money to a local gangster. As a result he is drawn deeper into a dangerous underworld.,174.598,/1ZUNyvVGTPkeBVXXTMnhIRoXlfo.jpg,2019-11-01,Drive,False,5.8,31
458897,False,/a0xTB1vBxMGt6LGG4N7k1wO9lfL.jpg,"[28, 12, 35]",en,Charlie's Angels,"When a systems engineer blows the whistle on a dangerous technology, Charlie's Angels from across the globe are called into action, putting their lives on the line to protect society.",184.761,/1DPUFG6QnGqzpvEaDEv7TaepycM.jpg,2019-11-14,Charlie's Angels,False,6.7,1970
694843,False,/nfK1HKYhtseKfBCs71sIweuQeuZ.jpg,[18],he,אסיה,Asia is the single mother of 17-year-old Vika. Vika's deteriorating health urges Asia to finally find her voice as a mother and to embrace and cherish their time together.,161.177,/3dvOmfAHkMoTQfogaUnfnpRfRDd.jpg,2021-04-22,Asia,False,0.0,0
295830,False,/uZ9XN2ykIvxKLaPV9X8gO3QD2gR.jpg,"[27, 14, 18, 28, 878]",ja,進撃の巨人 ATTACK ON TITAN,"100 years ago, titans suddenly appeared on Earth. Soon, human civilization veered on collapse due to the titans. Humans then built a giant wall to defend themselves. Within the giant walls, humans lived in peace, but, 100 years later, the giant wall is broken.",184.304,/ihuDg9TeRzoOhv2cZVA8gi50NFl.jpg,2015-08-12,Attack on Titan,False,5.6,417
511987,False,/lm4xH0YwFbVvTgdtau1thNK5S6J.jpg,"[53, 27, 18]",en,Crawl,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",172.116,/mKxpYRIrCZLxZjNqpocJ2RdQW8v.jpg,2019-07-11,Crawl,False,6.3,2023
518764,False,/qsimYNbLnak0QAHK3sopWzyW8H7.jpg,"[18, 28, 12, 53, 9648, 14]",zh,动物世界,"Drifting aimlessly through life, Kaisi (Li Yi Feng) has racked up debts of several million having borrowed money from his friends. Lured with the promise of writing it all off, Kaisi leaves his ailing mother and childhood sweetheart Qing (Zhou Dongyu) to board the ship Destiny and attend a gambling party controlled by the mysterious Anderson (Michael Douglas).  All players join the game with stars. For each game they lose, their opponent captures a star. Everyone is holding daggers behind their backs plotting dirty means by which to overcome their opponents. The game quickly deteriorates into a slaughter and Kaisi must battle save his own skin…",169.508,/kxc25B05Gq4CbCoWbyTFf9iF0wn.jpg,2018-06-29,Animal World,False,7.2,112
440249,False,/uO6ZUez70Twan92pqoV60T9kiGH.jpg,[99],en,After Porn Ends 2,"After Porn Ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of Its most current retirees and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment is accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.",174.919,/rfItXrtDGILwsCdmgVxX79phFuI.jpg,2017-03-28,After Porn Ends 2,False,5.2,150
439213,False,/3mzmeYYUENlILaXGzu3Uv7TCT90.jpg,[99],en,More Than Miyagi: The Pat Morita Story,"The Oscar nominated actor best known for his role of Mr. Miyagi, left behind a painfully revealing autobiographical record of his much-too-brief time here on earth. Tracing his journey from being bed bound as a boy to the bright lights and discrimination in Hollywood. Deep inside that sweet, generous, multi-talented performer seethed an army of demons, that even alcohol and drugs couldn't mask.",172.377,/t3BkZXZe6mXz971OsvVh9wHaC53.jpg,2021-02-01,More Than Miyagi: The Pat Morita Story,False,5.5,8
423204,False,/k2WyDw2NTUIWnuEs5gT7wgrCQg6.jpg,"[28, 53]",en,Angel Has Fallen,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",156.976,/fapXd3v9qTcNBTm39ZC4KUVQDNf.jpg,2019-08-21,Angel Has Fallen,False,6.5,2285
659986,False,/xUUtcxWC6H48UCrpRwwSPQz69XC.jpg,"[53, 27]",en,The Owners,"A group of friends think they found the perfect easy score - an empty house with a safe full of cash. But when the elderly couple that lives there comes home early, the tables are suddenly turned. As a deadly game of cat and mouse ensues, the would-be thieves must fight to save themselves from a nightmare they could never have imagined.",148.765,/gzFatNrw0lhKD5NxaU6zC7S2KjP.jpg,2020-08-27,The Owners,False,5.8,151
655431,False,/cFVgXPmF8UMGH67roYd4e3QaAHP.jpg,"[878, 28, 80, 16]",ja,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,"Inspector Kei Mikhail Ignatov finds himself involved with an organization named Bifrost with the possibility of freeing his wife if he betrays Unit One. Koichi Azusawa coordinates an assault on the Public Safety Bureau tower using his hacker Obata, locking down the building and kidnapping Inspector Arata Shindo. Azusawa demands that governor Karina Komiya resign from her position.",144.568,/m2RzGRMbdMUcp8S3PYtlPpHa83g.jpg,2020-03-27,Psycho-Pass 3: First Inspector,False,7.3,24
743904,False,/mzMCO3dArUcg1OTmjxi8oZ0FQvK.jpg,"[16, 10751, 10770]",en,"Curious George: Go West, Go Wild","While farm-sitting, George accidentally lets the farm animals escape. Ted, George and wannabe cowboy Emmett must round 'em up, accounting for every animal -- and emerging with some new skills, to boot.",181.065,/7WWOiP8F6PHjXpJrnRZfvO2XNW.jpg,2020-09-08,"Curious George: Go West, Go Wild",False,6.4,40
385687,False,,"[28, 53]",en,Fast & Furious 10,Tenth and penultimate installment of the Fast and Furious franchise.,166.1,/2DyEk84XnbJEdPlGF43crxfdtHH.jpg,,Fast & Furious 10,False,0.0,0
346910,False,/x0VXCWSTny5JRvpgDnw5ptwQyhA.jpg,"[878, 28, 53, 12, 27, 35]",en,The Predator,"When a kid accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled female scientist can prevent the end of the human race.",155.176,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,2018-09-05,The Predator,False,5.6,3263
614409,False,/qjhcTGnjxYJqwBGlDzZkYWmne6e.jpg,"[10749, 35, 18]",en,To All the Boys: Always and Forever,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,172.322,/zdkJs9j6yKo9di0kjtctM01fSMv.jpg,2021-02-12,To All the Boys: Always and Forever,False,7.9,1116
399579,False,/8RKBHHRqOMOLh5qW3sS6TSFTd8h.jpg,"[28, 878, 12]",en,Alita: Battle Angel,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",168.078,/xRWht48C2V8XNfzvPehyClOvDni.jpg,2019-01-31,Alita: Battle Angel,False,7.2,6406
671583,False,/vam9VHLZl8tqNwkp1zjEAxIOrkk.jpg,"[10751, 14, 10770]",en,Upside-Down Magic,"Nory and her best friend Reina enter the Sage Academy for Magical Studies, where Nory’s unconventional powers land her in a class for those with wonky, or “upside-down,” magic. Undaunted, Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.",161.808,/h9vTJ78h0SASYUxg4jV0AQ00oF2.jpg,2020-07-31,Upside-Down Magic,False,7.6,143
644977,False,,[99],en,Godzilla: King of the Monsters - Godzilla 2.0,A look at the newest version of one of cinema's greatest monsters.,161.725,/hCMQIdmQs7ikihCQYcF5oXgOron.jpg,2019-08-27,Godzilla: King of the Monsters - Godzilla 2.0,False,3.5,2
590995,False,/lIE7kfdLBRd0KENNtOaIqPPWNqh.jpg,"[27, 18, 14]",en,The Craft: Legacy,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.,143.222,/lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg,2020-10-28,The Craft: Legacy,False,6.4,362
227348,False,/eAISoFMi29BVBKH1VRpne4mJ26K.jpg,"[27, 53]",en,Paranormal Activity: The Marked Ones,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",142.653,/4srdg5SoxREXha5kibwZBvsqNtV.jpg,2014-01-01,Paranormal Activity: The Marked Ones,False,5.4,1026
474350,False,/8moTOzunF7p40oR5XhlDvJckOSW.jpg,"[27, 14]",en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",164.109,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,2019-09-04,It Chapter Two,False,6.9,5793
675327,False,/aHYUj0hICtWZ5tPiCIm6pWUcjYK.jpg,"[27, 28, 18, 10752]",en,Shadow in the Cloud,A WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,152.977,/t7EUMSlfUN3jUSZUJOLURAzJzZs.jpg,2020-12-31,Shadow in the Cloud,False,5.8,274
641790,False,/ifBIpsuutQlul3Mexjw2QdkFXG4.jpg,"[28, 53]",en,Trauma Center,"Lt. Wakes is a vengeful police detective determined to solve the murders of his partner and an informant, and joins forces with a witness injured during the shootings. After the killers pursue the witness across the abandoned floor of a hospital, she confirms Wakes's worst fears.",161.646,/8K73wvCTBA3XKgZTtOZWgENUnis.jpg,2019-12-06,Trauma Center,False,5.8,270
460465,False,/3phkepIrEHnTNGE6ajEGdBfRxki.jpg,"[14, 28, 12]",en,Mortal Kombat,A failing boxer uncovers a family secret that leads him to a mystical tournament called Mortal Kombat where he meets a group of warriors who fight to the death in order to save the realms from the evil sorcerer Shang Tsung.,178.922,/6fFgDyJFJXNPByLTroeZXNhUkva.jpg,2021-04-07,Mortal Kombat,False,0.0,0
574982,False,/4phMeITqEnShF5C3ZD0Q8YQFMAB.jpg,"[53, 878, 28]",ru,Аванпост,"Contact between most towns on Earth has been severed. A small ring-like area in Eastern Europe still has electricity, and maybe even life is being reported from space. What military forces find outside the ring is shocking.",161.709,/avl9MEQhtvokNnzoWepkmHBZ2ss.jpg,2019-11-21,The Blackout,False,6.6,227
581032,False,/jjPpjUYf3o698cPx06FHZ5zqomv.jpg,"[28, 12, 18, 37]",en,News of the World,"A Texan traveling across the wild West bringing the news of the world to local townspeople, agrees to help rescue a young girl who was kidnapped.",144.544,/fYQCgVRsQTEfUrP7cW5iAFVYOlh.jpg,2020-12-25,News of the World,False,7.1,801
522627,False,/tintsaQ0WLzZsTMkTiqtMB3rfc8.jpg,"[28, 80, 35]",en,The Gentlemen,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",171.822,/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,2019-12-03,The Gentlemen,False,7.7,3055
447362,False,/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg,"[18, 10749]",en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",154.179,/xNcjlHPRNoqbpaYis0Y3zX4Hq0x.jpg,2020-11-27,Life in a Year,False,8.4,435
599845,False,/o5QWeOZrHf0k3088mG4tsitETfl.jpg,"[80, 18, 53]",it,L'Immortale,"Ciro's body is sinking in the dark waters of the Gulf of Naples. And as it sinks deeper and deeper, memories emerge. The sounds muffled by the water merge with the screams of fleeing people. It is 1980, the earth shakes, the palace collapses, but under the rubble you can hear the cry of a newborn baby still alive. Ten years later, we find that new-born baby as it survives as it can on the streets of Naples, nobody's son. Vivid memories of a criminal education that made him what he is: Ciro Di Marzio, the Immortal. Prequel of the ""Gomorra"" tv show.",160.874,/kWLsOI2CPpdCBiAxpAXPdoE9435.jpg,2019-12-05,The Immortal,False,6.7,287
506281,False,/qIeFiiT0IfkcXmfHG2KvFxwsttw.jpg,"[18, 10749]",en,The World to Come,Two women who forge a close connection despite their isolation in the mid-19th-century American frontier.,158.676,/j64CnpmbaKB90Cpprk5hM9kHyJI.jpg,2021-02-12,The World to Come,False,6.5,44
284052,False,/aL53oMdZKZRJRH8txH07DLuleF9.jpg,"[28, 12, 14, 878]",en,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",156.715,/xf8PbyQcR5ucXErmZNzdKR0s8ya.jpg,2016-10-25,Doctor Strange,False,7.4,16681
333339,False,/q7fXcrDPJcf6t3rzutaNwTzuKP1.jpg,"[878, 12, 28]",en,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",158.039,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,2018-03-28,Ready Player One,False,7.6,11147
738542,False,/tOPCGZhR9BKOm7B028TnVRlvKPO.jpg,[27],en,The Haunting of Margam Castle,"A team of American parapsychologists travel to Wales to conduct a study of Margam Castle, one of the UK's most haunted buildings.",153.004,/r2BlIxjAaj0WERGrIehnczNE0On.jpg,2020-09-01,The Haunting of Margam Castle,False,6.2,34
584044,False,/ebaQIQ0Uj60Rb9qcXaz0wF5B77I.jpg,"[36, 14, 18]",en,The Viking War,"Ingrid and her siblings are on the run from the Beserkers who have begun invading the villages, taking over, savagely using the residents on a game where they vs a Beserker, and if they win, they get to survive - only, no one ever wins. The siblings are trying to escape the Beserkers after they violently murdered and took over their town. However, the Beserkers are on their trail, and want to put them in the game.",166.667,/7BEY3dAb6ZVHzND1Ewmw2PTAl76.jpg,2019-10-15,The Viking War,False,5.2,18
500916,False,/A3DD0R6vZ5SwD0qGKaU7HL5KVat.jpg,[28],en,Primal,"A big-game hunter for zoos who has booked passage on a Greek shipping freighter with a fresh haul of exotic and deadly animals from the Amazon, including a rare white Jaguar - along with a political assassin being extradited to the U.S in secret. Two days into the journey, the assassin escapes and releases the captive animals, throwing the ship into chaos.",156.67,/v0Air5GTsfgtjsnZyji2lH6r2b8.jpg,2019-12-27,Primal,False,6.1,179
